Carrier_Name,Carrier_Full_Name,Service_Type,Week_Date,Year,Month,Month_Name,Week_of_Year,Quarter,Season,Fiscal_Year,Bus_Departures,Passenger_Departures,Passengers_Per_Bus,Baseline_2019_Buses,Baseline_2019_Passengers,Bus_Recovery_Percent,Passenger_Recovery_Percent,Bus_WoW_Change,Passenger_WoW_Change,Bus_4wk_MA,Passenger_4wk_MA,Bus_12wk_MA,Passenger_12wk_MA,COVID_Period,Days_Since_Pandemic_Start,Is_COVID_Period,Economic_Period,Is_High_Inflation,Avg_Temp_F,Precipitation_Inches,Snow_Inches,Weather_Condition,Major_Weather_Event,Is_Severe_Weather,Is_Snow_Week,Is_Hot_Week,Is_Cold_Week,Is_Holiday,Is_Holiday_Season,NYC_Event,Is_Tourism_Peak
Lakeland,Lakeland Bus,Regional,7/25/2022,2022,7,July,30,3,Summer,2023,29,1102,38,75,2819,-61.33333333,-60.90812345,0,5.253104107,29,1066.75,29.16666667,1064,Post-COVID-Transition,862,TRUE,High-Inflation,TRUE,78,4.6,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Martz,Martz Group,Regional,7/25/2022,2022,7,July,30,3,Summer,2023,19,766,40.31578947,47,1771,-59.57446809,-56.74760023,0,-0.905562743,19.25,782.25,18.91666667,785.3333333,Post-COVID-Transition,862,TRUE,High-Inflation,TRUE,78,4.6,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
NJ Transit,NJ Transit Corporation,Commuter,7/25/2022,2022,7,July,30,3,Summer,2023,2183,62063,28.43014201,2500,86541,-12.68,-28.2848592,0.506445672,3.472824275,2171.5,59629,2156.583333,58959.83333,Post-COVID-Transition,862,TRUE,High-Inflation,TRUE,78,4.6,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,7/25/2022,2022,7,July,30,3,Summer,2023,30,1002,33.4,44,1048,-31.81818182,-4.389312977,-3.225806452,0.906344411,32,1058.5,28.83333333,966.6666667,Post-COVID-Transition,862,TRUE,High-Inflation,TRUE,78,4.6,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Trailways,Trailways System,Intercity,7/25/2022,2022,7,July,30,3,Summer,2023,27,608,22.51851852,35,752,-22.85714286,-19.14893617,3.846153846,2.18487395,27,621.5,25.5,585.1666667,Post-COVID-Transition,862,TRUE,High-Inflation,TRUE,78,4.6,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Academy,Academy Bus,Regional,8/8/2022,2022,8,August,32,3,Summer,2023,34,1087,31.97058824,113,4152,-69.91150442,-73.81984586,0,-2.511210762,34.25,1104.5,34.33333333,1121.416667,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Coach USA,Coach USA Inc,Commuter,8/8/2022,2022,8,August,32,3,Summer,2023,139,4464,32.11510791,460,14129,-69.7826087,-68.40540732,0,-3.209019948,139.5,4593.25,136.0833333,4588.083333,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
DeCamp,DeCamp Bus Lines,Commuter,8/8/2022,2022,8,August,32,3,Summer,2023,36,534,14.83333333,111,3522,-67.56756757,-84.83816014,2.857142857,0,35.75,540,38.16666667,555.25,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Greyhound,Greyhound Lines,Intercity,8/8/2022,2022,8,August,32,3,Summer,2023,53,1806,34.0754717,118,3262,-55.08474576,-44.63519313,0,0.556792873,52.5,1776,50.58333333,1638.583333,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
HCEE - Community,HCEE Community Coach,Commuter,8/8/2022,2022,8,August,32,3,Summer,2023,85,1478,17.38823529,295,5504,-71.18644068,-73.14680233,1.19047619,-0.738750839,84.25,1523.75,84.08333333,1505.666667,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Lakeland,Lakeland Bus,Regional,8/8/2022,2022,8,August,32,3,Summer,2023,29,1062,36.62068966,75,2819,-61.33333333,-62.32706634,0,-3.629764065,29,1080.25,29.08333333,1066.833333,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Martz,Martz Group,Regional,8/8/2022,2022,8,August,32,3,Summer,2023,19,798,42,47,1771,-59.57446809,-54.94071146,0,4.177545692,19,781.5,19,788.1666667,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
NJ Transit,NJ Transit Corporation,Commuter,8/8/2022,2022,8,August,32,3,Summer,2023,2186,60754,27.79231473,2500,86541,-12.56,-29.79743705,0.137425561,-2.109147157,2177.5,60469.25,2159.75,59274.41667,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,8/8/2022,2022,8,August,32,3,Summer,2023,31,1066,34.38709677,44,1048,-29.54545455,1.717557252,3.333333333,6.387225549,30.75,992.25,29.33333333,996.0833333,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Trailways,Trailways System,Intercity,8/8/2022,2022,8,August,32,3,Summer,2023,27,594,22,35,752,-22.85714286,-21.0106383,0,-2.302631579,26.75,597.25,26,588.6666667,Post-COVID-Transition,876,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Academy,Academy Bus,Regional,8/22/2022,2022,8,August,34,3,Summer,2023,35,1051,30.02857143,113,4152,-69.02654867,-74.68689788,2.941176471,-3.311867525,34.5,1093.25,34.33333333,1114,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Coach USA,Coach USA Inc,Commuter,8/22/2022,2022,8,August,34,3,Summer,2023,136,4347,31.96323529,460,14129,-70.43478261,-69.2334914,-2.158273381,-2.620967742,138.5,4519.25,136.5,4580.25,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
DeCamp,DeCamp Bus Lines,Commuter,8/22/2022,2022,8,August,34,3,Summer,2023,36,552,15.33333333,111,3522,-67.56756757,-84.32708688,0,3.370786517,35.75,539.75,37.83333333,553.9166667,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Greyhound,Greyhound Lines,Intercity,8/22/2022,2022,8,August,34,3,Summer,2023,52,1822,35.03846154,118,3262,-55.93220339,-44.14469651,-1.886792453,0.88593577,52.5,1796.75,51.08333333,1668.25,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
HCEE - Community,HCEE Community Coach,Commuter,8/22/2022,2022,8,August,34,3,Summer,2023,87,1579,18.14942529,295,5504,-70.50847458,-71.31177326,2.352941176,6.833558863,85,1508.75,84.16666667,1508.833333,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Lakeland,Lakeland Bus,Regional,8/22/2022,2022,8,August,34,3,Summer,2023,29,1022,35.24137931,75,2819,-61.33333333,-63.74600922,0,-3.766478343,29,1058.25,29,1067.083333,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Martz,Martz Group,Regional,8/22/2022,2022,8,August,34,3,Summer,2023,19,783,41.21052632,47,1771,-59.57446809,-55.78769057,0,-1.879699248,19,780,19.08333333,789.0833333,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
NJ Transit,NJ Transit Corporation,Commuter,8/22/2022,2022,8,August,34,3,Summer,2023,2187,59128,27.03612254,2500,86541,-12.52,-31.67631527,0.045745654,-2.676366988,2182,60481.25,2164,59348.75,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,8/22/2022,2022,8,August,34,3,Summer,2023,32,1161,36.28125,44,1048,-27.27272727,10.78244275,3.225806452,8.911819887,31,1055.5,29.91666667,1025,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Trailways,Trailways System,Intercity,8/22/2022,2022,8,August,34,3,Summer,2023,26,698,26.84615385,35,752,-25.71428571,-7.180851064,-3.703703704,17.50841751,26.5,623.75,26.5,597.3333333,Post-COVID-Transition,890,TRUE,High-Inflation,TRUE,77,4.4,0,Hot/Humid,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Summer Tourism Peak,TRUE
Academy,Academy Bus,Regional,9/5/2022,2022,9,September,36,3,Fall,2023,33,1120,33.93939394,113,4152,-70.79646018,-73.02504817,-5.714285714,6.565176023,34,1093.25,34.16666667,1114.666667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Coach USA,Coach USA Inc,Commuter,9/5/2022,2022,9,September,36,3,Fall,2023,137,4695,34.27007299,460,14129,-70.2173913,-66.77047208,0.735294118,8.005521049,137.75,4529.5,136.9166667,4601.166667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
DeCamp,DeCamp Bus Lines,Commuter,9/5/2022,2022,9,September,36,3,Fall,2023,36,561,15.58333333,111,3522,-67.56756757,-84.07155026,0,1.630434783,35.75,545.25,37.5,554.5,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Greyhound,Greyhound Lines,Intercity,9/5/2022,2022,9,September,36,3,Fall,2023,50,1505,30.1,118,3262,-57.62711864,-53.86266094,-3.846153846,-17.39846323,52,1732.25,51.33333333,1666.5,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
HCEE - Community,HCEE Community Coach,Commuter,9/5/2022,2022,9,September,36,3,Fall,2023,71,1494,21.04225352,295,5504,-75.93220339,-72.85610465,-18.3908046,-5.383153895,81.75,1510,83.58333333,1514.916667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Lakeland,Lakeland Bus,Regional,9/5/2022,2022,9,September,36,3,Fall,2023,29,1114,38.4137931,75,2819,-61.33333333,-60.48244058,0,9.001956947,29,1075,29,1073.583333,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Martz,Martz Group,Regional,9/5/2022,2022,9,September,36,3,Fall,2023,20,851,42.55,47,1771,-57.44680851,-51.94805195,5.263157895,8.684546616,19.25,799.5,19.25,795.3333333,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
NJ Transit,NJ Transit Corporation,Commuter,9/5/2022,2022,9,September,36,3,Fall,2023,2185,63179,28.91487414,2500,86541,-12.6,-26.99529703,-0.091449474,6.851237992,2185.25,61281,2166.416667,59868.91667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,9/5/2022,2022,9,September,36,3,Fall,2023,32,1107,34.59375,44,1048,-27.27272727,5.629770992,0,-4.651162791,31.25,1084,30.5,1042.666667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Trailways,Trailways System,Intercity,9/5/2022,2022,9,September,36,3,Fall,2023,26,605,23.26923077,35,752,-25.71428571,-19.54787234,0,-13.32378223,26.5,626.25,26.83333333,592.1666667,Post-COVID-Transition,904,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Academy,Academy Bus,Regional,9/19/2022,2022,9,September,38,3,Fall,2023,35,1214,34.68571429,113,4152,-69.02654867,-70.761079,6.060606061,8.392857143,34.25,1118,34.25,1124.666667,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,9/19/2022,2022,9,September,38,3,Fall,2023,141,5014,35.56028369,460,14129,-69.34782609,-64.51270437,2.919708029,6.794462194,138.25,4630,137.5,4652.583333,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,9/19/2022,2022,9,September,38,3,Fall,2023,36,639,17.75,111,3522,-67.56756757,-81.85689949,0,13.90374332,36,571.5,37.16666667,561.75,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,9/19/2022,2022,9,September,38,3,Fall,2023,51,1458,28.58823529,118,3262,-56.77966102,-55.30349479,2,-3.122923588,51.5,1647.75,51.5,1661.25,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,9/19/2022,2022,9,September,38,3,Fall,2023,75,1756,23.41333333,295,5504,-74.57627119,-68.09593023,5.633802817,17.53681392,79.5,1576.75,82.58333333,1533.833333,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,9/19/2022,2022,9,September,38,3,Fall,2023,29,1171,40.37931034,75,2819,-61.33333333,-58.46044697,0,5.116696589,29,1092.25,29,1089.583333,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,9/19/2022,2022,9,September,38,3,Fall,2023,21,811,38.61904762,47,1771,-55.31914894,-54.2066629,5,-4.700352526,19.75,810.75,19.33333333,796.4166667,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,9/19/2022,2022,9,September,38,3,Fall,2023,2165,68532,31.65450346,2500,86541,-13.4,-20.80978958,-0.915331808,8.472752022,2180.75,62898.25,2167.25,60744.66667,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,9/19/2022,2022,9,September,38,3,Fall,2023,24,798,33.25,44,1048,-45.45454545,-23.85496183,-25,-27.91327913,29.75,1033,30.08333333,1019.5,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,9/19/2022,2022,9,September,38,3,Fall,2023,25,461,18.44,35,752,-28.57142857,-38.69680851,-3.846153846,-23.80165289,26,589.5,26.75,576.8333333,Post-COVID-Transition,918,TRUE,High-Inflation,TRUE,70,4.3,0,Warm/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/3/2022,2022,10,October,40,4,Fall,2023,35,1176,33.6,113,4152,-69.02654867,-71.67630058,0,-3.13014827,34.5,1140.25,34.25,1123.583333,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/3/2022,2022,10,October,40,4,Fall,2023,142,4847,34.13380282,460,14129,-69.13043478,-65.69467054,0.709219858,-3.330674112,139,4725.75,138.3333333,4660.333333,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/3/2022,2022,10,October,40,4,Fall,2023,36,601,16.69444444,111,3522,-67.56756757,-82.93583191,0,-5.946791862,36,588.25,36.91666667,563.3333333,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/3/2022,2022,10,October,40,4,Fall,2023,51,1397,27.39215686,118,3262,-56.77966102,-57.17351318,0,-4.183813443,51,1545.5,51.58333333,1653.916667,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/3/2022,2022,10,October,40,4,Fall,2023,86,1715,19.94186047,295,5504,-70.84745763,-68.84084302,14.66666667,-2.334851936,79.75,1636,82.58333333,1557.75,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,10/3/2022,2022,10,October,40,4,Fall,2023,29,1158,39.93103448,75,2819,-61.33333333,-58.92160341,0,-1.110162254,29,1116.25,29,1094.333333,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,10/3/2022,2022,10,October,40,4,Fall,2023,21,800,38.0952381,47,1771,-55.31914894,-54.82778091,0,-1.356350185,20.25,811.25,19.5,799.6666667,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,10/3/2022,2022,10,October,40,4,Fall,2023,2213,58688,26.51965657,2500,86541,-11.48,-32.1847448,2.217090069,-14.36409269,2187.5,62381.75,2172.5,60674.16667,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/3/2022,2022,10,October,40,4,Fall,2023,24,772,32.16666667,44,1048,-45.45454545,-26.33587786,0,-3.258145363,28,959.5,30,1016.916667,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/3/2022,2022,10,October,40,4,Fall,2023,25,450,18,35,752,-28.57142857,-40.15957447,0,-2.386117137,25.5,553.5,26.58333333,578.1666667,Post-COVID-Transition,932,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/17/2022,2022,10,October,42,4,Fall,2023,34,1202,35.35294118,113,4152,-69.91150442,-71.05009634,-2.857142857,2.210884354,34.25,1178,34.16666667,1125.5,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/17/2022,2022,10,October,42,4,Fall,2023,147,5004,34.04081633,460,14129,-68.04347826,-64.58348078,3.521126761,3.23911698,141.75,4890,139.3333333,4672.833333,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/17/2022,2022,10,October,42,4,Fall,2023,36,650,18.05555556,111,3522,-67.56756757,-81.54457694,0,8.153078203,36,612.75,36.58333333,569.0833333,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/17/2022,2022,10,October,42,4,Fall,2023,51,1505,29.50980392,118,3262,-56.77966102,-53.86266094,0,7.730851825,50.75,1466.25,51.75,1652.75,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/17/2022,2022,10,October,42,4,Fall,2023,86,1780,20.69767442,295,5504,-70.84745763,-67.65988372,0,3.790087464,79.5,1686.25,83,1586.416667,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,10/17/2022,2022,10,October,42,4,Fall,2023,29,1203,41.48275862,75,2819,-61.33333333,-57.32529266,0,3.886010363,29,1161.5,29,1100.25,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,10/17/2022,2022,10,October,42,4,Fall,2023,21,811,38.61904762,47,1771,-55.31914894,-54.2066629,0,1.375,20.75,818.25,19.66666667,800.6666667,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,10/17/2022,2022,10,October,42,4,Fall,2023,2211,68879,31.152872,2500,86541,-11.56,-20.40882356,-0.090375056,17.36470829,2193.5,64819.5,2178.083333,61398.41667,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,10/17/2022,2022,10,October,42,4,Fall,2023,24,796,33.16666667,44,1048,-45.45454545,-24.04580153,0,3.10880829,26,868.25,29.75,1009,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,10/17/2022,2022,10,October,42,4,Fall,2023,24,514,21.41666667,35,752,-31.42857143,-31.64893617,-4,14.22222222,25,507.5,26.33333333,581.25,Post-COVID-Transition,946,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,10/31/2022,2022,10,October,44,4,Fall,2023,35,1193,34.08571429,113,4152,-69.02654867,-71.26685934,2.941176471,-0.74875208,34.75,1196.25,34.25,1126,Post-COVID-Transition,960,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,10/31/2022,2022,10,October,44,4,Fall,2023,147,5033,34.23809524,460,14129,-68.04347826,-64.37822917,0,0.579536371,144.25,4974.5,140.5,4688.25,Post-COVID-Transition,960,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
DeCamp,DeCamp Bus Lines,Commuter,10/31/2022,2022,10,October,44,4,Fall,2023,36,620,17.22222222,111,3522,-67.56756757,-82.3963657,0,-4.615384615,36,627.5,36.25,572.9166667,Post-COVID-Transition,960,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,10/31/2022,2022,10,October,44,4,Fall,2023,52,1408,27.07692308,118,3262,-55.93220339,-56.83629675,1.960784314,-6.445182724,51.25,1442,51.83333333,1638.75,Post-COVID-Transition,960,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,10/31/2022,2022,10,October,44,4,Fall,2023,82,1416,17.26829268,295,5504,-72.20338983,-74.27325581,-4.651162791,-20.4494382,82.25,1666.75,82.83333333,1578.75,Post-COVID-Transition,960,TRUE,High-Inflation,TRUE,59,4.4,0.1,Cool/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
